Start date;End date;Germany/Luxembourg [€/MWh] Original resolutions;∅ DE/LU neighbours [€/MWh] Original resolutions;Belgium [€/MWh] Original resolutions;Denmark 1 [€/MWh] Original resolutions;Denmark 2 [€/MWh] Original resolutions;France [€/MWh] Original resolutions;Netherlands [€/MWh] Original resolutions;Norway 2 [€/MWh] Original resolutions;Austria [€/MWh] Original resolutions;Poland [€/MWh] Original resolutions;Sweden 4 [€/MWh] Original resolutions;Switzerland [€/MWh] Original resolutions;Czech Republic [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Northern Italy [€/MWh] Original resolutions;Slovenia [€/MWh] Original resolutions;Hungary [€/MWh] Original resolutions
Aug 17, 2018 6:00 PM;Aug 17, 2018 6:15 PM;-;-;64.46;64.46;64.46;64.46;64.46;50.62;-;-;62.91;64.02;64.31;64.46;65.41;64.46;66.97
Aug 17, 2018 6:15 PM;Aug 17, 2018 6:30 PM;-;-;64.46;64.46;64.46;64.46;64.46;50.62;-;-;62.91;64.02;64.31;64.46;65.41;64.46;66.97
Aug 17, 2018 6:30 PM;Aug 17, 2018 6:45 PM;-;-;64.46;64.46;64.46;64.46;64.46;50.62;-;-;62.91;64.02;64.31;64.46;65.41;64.46;66.97
Aug 17, 2018 6:45 PM;Aug 17, 2018 7:00 PM;-;-;64.46;64.46;64.46;64.46;64.46;50.62;-;-;62.91;64.02;64.31;64.46;65.41;64.46;66.97
Aug 17, 2018 7:00 PM;Aug 17, 2018 7:15 PM;-;-;64.60;64.60;64.60;64.60;64.60;50.64;-;-;63.05;64.56;65.78;64.60;66.33;64.60;67.81
Aug 17, 2018 7:15 PM;Aug 17, 2018 7:30 PM;-;-;64.60;64.60;64.60;64.60;64.60;50.64;-;-;63.05;64.56;65.78;64.60;66.33;64.60;67.81
Aug 17, 2018 7:30 PM;Aug 17, 2018 7:45 PM;-;-;64.60;64.60;64.60;64.60;64.60;50.64;-;-;63.05;64.56;65.78;64.60;66.33;64.60;67.81
Aug 17, 2018 7:45 PM;Aug 17, 2018 8:00 PM;-;-;64.60;64.60;64.60;64.60;64.60;50.64;-;-;63.05;64.56;65.78;64.60;66.33;64.60;67.81
Aug 17, 2018 8:00 PM;Aug 17, 2018 8:15 PM;-;-;64.57;64.57;64.57;64.57;64.57;50.25;-;-;63.02;64.03;64.50;64.57;67.00;64.57;71.28
Aug 17, 2018 8:15 PM;Aug 17, 2018 8:30 PM;-;-;64.57;64.57;64.57;64.57;64.57;50.25;-;-;63.02;64.03;64.50;64.57;67.00;64.57;71.28
Aug 17, 2018 8:30 PM;Aug 17, 2018 8:45 PM;-;-;64.57;64.57;64.57;64.57;64.57;50.25;-;-;63.02;64.03;64.50;64.57;67.00;64.57;71.28
Aug 17, 2018 8:45 PM;Aug 17, 2018 9:00 PM;-;-;64.57;64.57;64.57;64.57;64.57;50.25;-;-;63.02;64.03;64.50;64.57;67.00;64.57;71.28
Aug 17, 2018 9:00 PM;Aug 17, 2018 9:15 PM;-;-;64.48;64.48;64.48;64.48;64.48;50.37;-;-;62.69;63.20;63.62;64.48;65.81;64.48;64.08
Aug 17, 2018 9:15 PM;Aug 17, 2018 9:30 PM;-;-;64.48;64.48;64.48;64.48;64.48;50.37;-;-;62.69;63.20;63.62;64.48;65.81;64.48;64.08
Aug 17, 2018 9:30 PM;Aug 17, 2018 9:45 PM;-;-;64.48;64.48;64.48;64.48;64.48;50.37;-;-;62.69;63.20;63.62;64.48;65.81;64.48;64.08
Aug 17, 2018 9:45 PM;Aug 17, 2018 10:00 PM;-;-;64.48;64.48;64.48;64.48;64.48;50.37;-;-;62.69;63.20;63.62;64.48;65.81;64.48;64.08
Aug 17, 2018 10:00 PM;Aug 17, 2018 10:15 PM;-;-;63.90;63.90;63.90;63.90;63.90;49.74;-;-;49.74;62.07;61.12;63.90;65.00;63.90;61.63
Aug 17, 2018 10:15 PM;Aug 17, 2018 10:30 PM;-;-;63.90;63.90;63.90;63.90;63.90;49.74;-;-;49.74;62.07;61.12;63.90;65.00;63.90;61.63
Aug 17, 2018 10:30 PM;Aug 17, 2018 10:45 PM;-;-;63.90;63.90;63.90;63.90;63.90;49.74;-;-;49.74;62.07;61.12;63.90;65.00;63.90;61.63
Aug 17, 2018 10:45 PM;Aug 17, 2018 11:00 PM;-;-;63.90;63.90;63.90;63.90;63.90;49.74;-;-;49.74;62.07;61.12;63.90;65.00;63.90;61.63
Aug 17, 2018 11:00 PM;Aug 17, 2018 11:15 PM;-;-;54.58;54.58;54.58;54.58;54.58;48.67;-;-;48.67;56.72;56.06;54.58;63.85;54.58;56.06
Aug 17, 2018 11:15 PM;Aug 17, 2018 11:30 PM;-;-;54.58;54.58;54.58;54.58;54.58;48.67;-;-;48.67;56.72;56.06;54.58;63.85;54.58;56.06
Aug 17, 2018 11:30 PM;Aug 17, 2018 11:45 PM;-;-;54.58;54.58;54.58;54.58;54.58;48.67;-;-;48.67;56.72;56.06;54.58;63.85;54.58;56.06
Aug 17, 2018 11:45 PM;Aug 18, 2018 12:00 AM;-;-;54.58;54.58;54.58;54.58;54.58;48.67;-;-;48.67;56.72;56.06;54.58;63.85;54.58;56.06
Aug 18, 2018 12:00 AM;Aug 18, 2018 12:15 AM;-;-;57.28;53.20;53.20;57.28;57.28;49.09;-;-;49.09;54.05;54.58;57.28;62.50;57.28;54.58
Aug 18, 2018 12:15 AM;Aug 18, 2018 12:30 AM;-;-;57.28;53.20;53.20;57.28;57.28;49.09;-;-;49.09;54.05;54.58;57.28;62.50;57.28;54.58
Aug 18, 2018 12:30 AM;Aug 18, 2018 12:45 AM;-;-;57.28;53.20;53.20;57.28;57.28;49.09;-;-;49.09;54.05;54.58;57.28;62.50;57.28;54.58
Aug 18, 2018 12:45 AM;Aug 18, 2018 1:00 AM;-;-;57.28;53.20;53.20;57.28;57.28;49.09;-;-;49.09;54.05;54.58;57.28;62.50;57.28;54.58
Aug 18, 2018 1:00 AM;Aug 18, 2018 1:15 AM;-;-;55.41;51.10;51.10;55.41;55.41;48.44;-;-;48.44;51.17;51.56;55.41;60.00;55.41;51.56
Aug 18, 2018 1:15 AM;Aug 18, 2018 1:30 AM;-;-;55.41;51.10;51.10;55.41;55.41;48.44;-;-;48.44;51.17;51.56;55.41;60.00;55.41;51.56
Aug 18, 2018 1:30 AM;Aug 18, 2018 1:45 AM;-;-;55.41;51.10;51.10;55.41;55.41;48.44;-;-;48.44;51.17;51.56;55.41;60.00;55.41;51.56
Aug 18, 2018 1:45 AM;Aug 18, 2018 2:00 AM;-;-;55.41;51.10;51.10;55.41;55.41;48.44;-;-;48.44;51.17;51.56;55.41;60.00;55.41;51.56
Aug 18, 2018 2:00 AM;Aug 18, 2018 2:15 AM;-;-;49.31;47.73;47.73;49.31;49.31;47.73;-;-;47.73;49.09;49.60;49.31;58.12;49.31;49.60
Aug 18, 2018 2:15 AM;Aug 18, 2018 2:30 AM;-;-;49.31;47.73;47.73;49.31;49.31;47.73;-;-;47.73;49.09;49.60;49.31;58.12;49.31;49.60
Aug 18, 2018 2:30 AM;Aug 18, 2018 2:45 AM;-;-;49.31;47.73;47.73;49.31;49.31;47.73;-;-;47.73;49.09;49.60;49.31;58.12;49.31;49.60
Aug 18, 2018 2:45 AM;Aug 18, 2018 3:00 AM;-;-;49.31;47.73;47.73;49.31;49.31;47.73;-;-;47.73;49.09;49.60;49.31;58.12;49.31;49.60
Aug 18, 2018 3:00 AM;Aug 18, 2018 3:15 AM;-;-;47.55;46.41;46.41;47.55;47.55;46.41;-;-;46.41;47.67;48.30;47.55;56.60;47.55;48.30
Aug 18, 2018 3:15 AM;Aug 18, 2018 3:30 AM;-;-;47.55;46.41;46.41;47.55;47.55;46.41;-;-;46.41;47.67;48.30;47.55;56.60;47.55;48.30
Aug 18, 2018 3:30 AM;Aug 18, 2018 3:45 AM;-;-;47.55;46.41;46.41;47.55;47.55;46.41;-;-;46.41;47.67;48.30;47.55;56.60;47.55;48.30
Aug 18, 2018 3:45 AM;Aug 18, 2018 4:00 AM;-;-;47.55;46.41;46.41;47.55;47.55;46.41;-;-;46.41;47.67;48.30;47.55;56.60;47.55;48.30
Aug 18, 2018 4:00 AM;Aug 18, 2018 4:15 AM;-;-;47.30;46.16;46.16;47.30;47.30;46.16;-;-;46.16;46.95;47.77;47.30;56.55;47.30;47.77
Aug 18, 2018 4:15 AM;Aug 18, 2018 4:30 AM;-;-;47.30;46.16;46.16;47.30;47.30;46.16;-;-;46.16;46.95;47.77;47.30;56.55;47.30;47.77
Aug 18, 2018 4:30 AM;Aug 18, 2018 4:45 AM;-;-;47.30;46.16;46.16;47.30;47.30;46.16;-;-;46.16;46.95;47.77;47.30;56.55;47.30;47.77
Aug 18, 2018 4:45 AM;Aug 18, 2018 5:00 AM;-;-;47.30;46.16;46.16;47.30;47.30;46.16;-;-;46.16;46.95;47.77;47.30;56.55;47.30;47.77
Aug 18, 2018 5:00 AM;Aug 18, 2018 5:15 AM;-;-;47.05;45.92;45.92;47.05;47.05;45.92;-;-;45.92;47.66;48.20;47.05;56.97;47.05;48.20
Aug 18, 2018 5:15 AM;Aug 18, 2018 5:30 AM;-;-;47.05;45.92;45.92;47.05;47.05;45.92;-;-;45.92;47.66;48.20;47.05;56.97;47.05;48.20
Aug 18, 2018 5:30 AM;Aug 18, 2018 5:45 AM;-;-;47.05;45.92;45.92;47.05;47.05;45.92;-;-;45.92;47.66;48.20;47.05;56.97;47.05;48.20
Aug 18, 2018 5:45 AM;Aug 18, 2018 6:00 AM;-;-;47.05;45.92;45.92;47.05;47.05;45.92;-;-;45.92;47.66;48.20;47.05;56.97;47.05;48.20
Aug 18, 2018 6:00 AM;Aug 18, 2018 6:15 AM;-;-;47.89;47.64;47.64;47.89;47.89;47.64;-;-;47.64;48.90;48.45;47.89;56.08;47.89;48.45
Aug 18, 2018 6:15 AM;Aug 18, 2018 6:30 AM;-;-;47.89;47.64;47.64;47.89;47.89;47.64;-;-;47.64;48.90;48.45;47.89;56.08;47.89;48.45
Aug 18, 2018 6:30 AM;Aug 18, 2018 6:45 AM;-;-;47.89;47.64;47.64;47.89;47.89;47.64;-;-;47.64;48.90;48.45;47.89;56.08;47.89;48.45
Aug 18, 2018 6:45 AM;Aug 18, 2018 7:00 AM;-;-;47.89;47.64;47.64;47.89;47.89;47.64;-;-;47.64;48.90;48.45;47.89;56.08;47.89;48.45
Aug 18, 2018 7:00 AM;Aug 18, 2018 7:15 AM;-;-;49.50;48.66;48.66;49.50;49.50;48.66;-;-;48.66;51.28;51.30;49.50;52.46;49.50;51.30
Aug 18, 2018 7:15 AM;Aug 18, 2018 7:30 AM;-;-;49.50;48.66;48.66;49.50;49.50;48.66;-;-;48.66;51.28;51.30;49.50;52.46;49.50;51.30
Aug 18, 2018 7:30 AM;Aug 18, 2018 7:45 AM;-;-;49.50;48.66;48.66;49.50;49.50;48.66;-;-;48.66;51.28;51.30;49.50;52.46;49.50;51.30
Aug 18, 2018 7:45 AM;Aug 18, 2018 8:00 AM;-;-;49.50;48.66;48.66;49.50;49.50;48.66;-;-;48.66;51.28;51.30;49.50;52.46;49.50;51.30
Aug 18, 2018 8:00 AM;Aug 18, 2018 8:15 AM;-;-;53.89;49.99;49.99;53.89;53.89;49.99;-;-;49.99;53.59;53.89;53.89;53.89;53.89;54.47
Aug 18, 2018 8:15 AM;Aug 18, 2018 8:30 AM;-;-;53.89;49.99;49.99;53.89;53.89;49.99;-;-;49.99;53.59;53.89;53.89;53.89;53.89;54.47
Aug 18, 2018 8:30 AM;Aug 18, 2018 8:45 AM;-;-;53.89;49.99;49.99;53.89;53.89;49.99;-;-;49.99;53.59;53.89;53.89;53.89;53.89;54.47
Aug 18, 2018 8:45 AM;Aug 18, 2018 9:00 AM;-;-;53.89;49.99;49.99;53.89;53.89;49.99;-;-;49.99;53.59;53.89;53.89;53.89;53.89;54.47
Aug 18, 2018 9:00 AM;Aug 18, 2018 9:15 AM;-;-;56.41;50.36;50.36;56.41;56.41;50.36;-;-;50.36;54.84;55.00;56.41;56.41;56.41;57.10
Aug 18, 2018 9:15 AM;Aug 18, 2018 9:30 AM;-;-;56.41;50.36;50.36;56.41;56.41;50.36;-;-;50.36;54.84;55.00;56.41;56.41;56.41;57.10
Aug 18, 2018 9:30 AM;Aug 18, 2018 9:45 AM;-;-;56.41;50.36;50.36;56.41;56.41;50.36;-;-;50.36;54.84;55.00;56.41;56.41;56.41;57.10
Aug 18, 2018 9:45 AM;Aug 18, 2018 10:00 AM;-;-;56.41;50.36;50.36;56.41;56.41;50.36;-;-;50.36;54.84;55.00;56.41;56.41;56.41;57.10
Aug 18, 2018 10:00 AM;Aug 18, 2018 10:15 AM;-;-;53.60;50.15;50.15;53.60;53.60;50.15;-;-;50.15;53.74;53.20;53.60;53.60;53.60;56.62
Aug 18, 2018 10:15 AM;Aug 18, 2018 10:30 AM;-;-;53.60;50.15;50.15;53.60;53.60;50.15;-;-;50.15;53.74;53.20;53.60;53.60;53.60;56.62
Aug 18, 2018 10:30 AM;Aug 18, 2018 10:45 AM;-;-;53.60;50.15;50.15;53.60;53.60;50.15;-;-;50.15;53.74;53.20;53.60;53.60;53.60;56.62
Aug 18, 2018 10:45 AM;Aug 18, 2018 11:00 AM;-;-;53.60;50.15;50.15;53.60;53.60;50.15;-;-;50.15;53.74;53.20;53.60;53.60;53.60;56.62
Aug 18, 2018 11:00 AM;Aug 18, 2018 11:15 AM;-;-;53.51;49.48;49.48;53.51;53.51;49.48;-;-;49.48;52.32;52.03;53.51;53.51;57.66;56.66
Aug 18, 2018 11:15 AM;Aug 18, 2018 11:30 AM;-;-;53.51;49.48;49.48;53.51;53.51;49.48;-;-;49.48;52.32;52.03;53.51;53.51;57.66;56.66
Aug 18, 2018 11:30 AM;Aug 18, 2018 11:45 AM;-;-;53.51;49.48;49.48;53.51;53.51;49.48;-;-;49.48;52.32;52.03;53.51;53.51;57.66;56.66
Aug 18, 2018 11:45 AM;Aug 18, 2018 12:00 PM;-;-;53.51;49.48;49.48;53.51;53.51;49.48;-;-;49.48;52.32;52.03;53.51;53.51;57.66;56.66
Aug 18, 2018 12:00 PM;Aug 18, 2018 12:15 PM;-;-;53.91;47.42;47.42;55.68;51.00;47.42;-;-;47.42;50.39;49.76;47.42;55.68;68.50;56.18
Aug 18, 2018 12:15 PM;Aug 18, 2018 12:30 PM;-;-;53.91;47.42;47.42;55.68;51.00;47.42;-;-;47.42;50.39;49.76;47.42;55.68;68.50;56.18
Aug 18, 2018 12:30 PM;Aug 18, 2018 12:45 PM;-;-;53.91;47.42;47.42;55.68;51.00;47.42;-;-;47.42;50.39;49.76;47.42;55.68;68.50;56.18
Aug 18, 2018 12:45 PM;Aug 18, 2018 1:00 PM;-;-;53.91;47.42;47.42;55.68;51.00;47.42;-;-;47.42;50.39;49.76;47.42;55.68;68.50;56.18
Aug 18, 2018 1:00 PM;Aug 18, 2018 1:15 PM;-;-;53.51;46.06;46.06;53.51;53.51;46.06;-;-;46.06;47.07;45.23;46.06;53.51;66.10;52.30
Aug 18, 2018 1:15 PM;Aug 18, 2018 1:30 PM;-;-;53.51;46.06;46.06;53.51;53.51;46.06;-;-;46.06;47.07;45.23;46.06;53.51;66.10;52.30
Aug 18, 2018 1:30 PM;Aug 18, 2018 1:45 PM;-;-;53.51;46.06;46.06;53.51;53.51;46.06;-;-;46.06;47.07;45.23;46.06;53.51;66.10;52.30
Aug 18, 2018 1:45 PM;Aug 18, 2018 2:00 PM;-;-;53.51;46.06;46.06;53.51;53.51;46.06;-;-;46.06;47.07;45.23;46.06;53.51;66.10;52.30
Aug 18, 2018 2:00 PM;Aug 18, 2018 2:15 PM;-;-;52.18;45.57;45.57;52.18;52.18;45.57;-;-;45.57;46.07;43.89;45.57;52.28;53.11;52.11
Aug 18, 2018 2:15 PM;Aug 18, 2018 2:30 PM;-;-;52.18;45.57;45.57;52.18;52.18;45.57;-;-;45.57;46.07;43.89;45.57;52.28;53.11;52.11
Aug 18, 2018 2:30 PM;Aug 18, 2018 2:45 PM;-;-;52.18;45.57;45.57;52.18;52.18;45.57;-;-;45.57;46.07;43.89;45.57;52.28;53.11;52.11
Aug 18, 2018 2:45 PM;Aug 18, 2018 3:00 PM;-;-;52.18;45.57;45.57;52.18;52.18;45.57;-;-;45.57;46.07;43.89;45.57;52.28;53.11;52.11
Aug 18, 2018 3:00 PM;Aug 18, 2018 3:15 PM;-;-;49.30;46.03;46.03;49.30;49.30;46.03;-;-;46.03;46.09;44.69;46.03;53.80;68.50;54.21
Aug 18, 2018 3:15 PM;Aug 18, 2018 3:30 PM;-;-;49.30;46.03;46.03;49.30;49.30;46.03;-;-;46.03;46.09;44.69;46.03;53.80;68.50;54.21
Aug 18, 2018 3:30 PM;Aug 18, 2018 3:45 PM;-;-;49.30;46.03;46.03;49.30;49.30;46.03;-;-;46.03;46.09;44.69;46.03;53.80;68.50;54.21
Aug 18, 2018 3:45 PM;Aug 18, 2018 4:00 PM;-;-;49.30;46.03;46.03;49.30;49.30;46.03;-;-;46.03;46.09;44.69;46.03;53.80;68.50;54.21
Aug 18, 2018 4:00 PM;Aug 18, 2018 4:15 PM;-;-;48.97;46.85;46.85;48.97;48.97;46.85;-;-;46.85;46.77;46.04;48.00;58.10;88.02;57.86
Aug 18, 2018 4:15 PM;Aug 18, 2018 4:30 PM;-;-;48.97;46.85;46.85;48.97;48.97;46.85;-;-;46.85;46.77;46.04;48.00;58.10;88.02;57.86
Aug 18, 2018 4:30 PM;Aug 18, 2018 4:45 PM;-;-;48.97;46.85;46.85;48.97;48.97;46.85;-;-;46.85;46.77;46.04;48.00;58.10;88.02;57.86
Aug 18, 2018 4:45 PM;Aug 18, 2018 5:00 PM;-;-;48.97;46.85;46.85;48.97;48.97;46.85;-;-;46.85;46.77;46.04;48.00;58.10;88.02;57.86
Aug 18, 2018 5:00 PM;Aug 18, 2018 5:15 PM;-;-;55.13;48.00;48.00;55.13;55.13;48.00;-;-;48.00;51.00;51.14;55.13;59.37;89.00;62.11
Aug 18, 2018 5:15 PM;Aug 18, 2018 5:30 PM;-;-;55.13;48.00;48.00;55.13;55.13;48.00;-;-;48.00;51.00;51.14;55.13;59.37;89.00;62.11
Aug 18, 2018 5:30 PM;Aug 18, 2018 5:45 PM;-;-;55.13;48.00;48.00;55.13;55.13;48.00;-;-;48.00;51.00;51.14;55.13;59.37;89.00;62.11
Aug 18, 2018 5:45 PM;Aug 18, 2018 6:00 PM;-;-;55.13;48.00;48.00;55.13;55.13;48.00;-;-;48.00;51.00;51.14;55.13;59.37;89.00;62.11
Aug 18, 2018 6:00 PM;Aug 18, 2018 6:15 PM;-;-;62.14;48.16;48.16;62.14;62.14;48.16;-;-;48.16;56.53;57.50;62.14;64.00;64.00;63.21
Aug 18, 2018 6:15 PM;Aug 18, 2018 6:30 PM;-;-;62.14;48.16;48.16;62.14;62.14;48.16;-;-;48.16;56.53;57.50;62.14;64.00;64.00;63.21
Aug 18, 2018 6:30 PM;Aug 18, 2018 6:45 PM;-;-;62.14;48.16;48.16;62.14;62.14;48.16;-;-;48.16;56.53;57.50;62.14;64.00;64.00;63.21
